Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
São Francisco do Sul,6 (0 -- 11),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.04 -- 0.01),-52.2 (65.5 -- -17.4)
São Félix,8 (1 -- 18),Likely increasing,1 (1 -- 1.1),0.01 (-0.01 -- 0.04),64.3 (18 -- -92)
São Félix do Xingu,6 (1 -- 13),Likely decreasing,0.9 (0.9 -- 1),-0.02 (-0.04 -- 0),-38.3 (238.8 -- -18.5)
São Gabriel,6 (0 -- 12),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.03 -- 0.01),-76.4 (54.8 -- -22.3)
São Gabriel da Cachoeira,15 (0 -- 31),Unsure,1 (0.9 -- 1.1),-0.01 (-0.06 -- 0.02),-133.3 (30.3 -- -12.2)
São Gabriel da Palha,2 (0 -- 6),Decreasing,0.8 (0.7 -- 1),-0.03 (-0.1 -- 0),-19.9 (-1735.8 -- -6.9)
São Gabriel do Oeste,3 (0 -- 5),Decreasing,0.9 (0.9 -- 1),-0.03 (-0.07 -- 0),-22.8 (-322 -- -9.7)
São Gonçalo,49 (0 -- 194),Unsure,1 (0.9 -- 1.1),-0.01 (-0.1 -- 0.09),-80.9 (7.9 -- -7.3)
São Gonçalo do Amarante,3 (1 -- 6),Decreasing,1 (0.9 -- 1),-0.01 (-0.02 -- 0),-53.8 (-211.2 -- -28.7)
São Gonçalo dos Campos,1 (0 -- 2),Decreasing,0.9 (0.8 -- 1),-0.03 (-0.04 -- -0.01),-27.4 (-109.7 -- -15.6)
São Gotardo,22 (0 -- 70),Unsure,1 (0.9 -- 1.2),0.01 (-0.04 -- 0.09),47.6 (7.6 -- -15.9)
São Jerônimo,3 (0 -- 8),Unsure,1 (0.8 -- 1.1),-0.01 (-0.05 -- 0.03),-117.8 (22.9 -- -15)
São Joaquim,5 (0 -- 12),Unsure,1 (0.9 -- 1.1),0 (-0.04 -- 0.04),-12090.5 (17.4 -- -17.7)
São Joaquim da Barra,10 (4 -- 18),Unsure,1 (0.9 -- 1),0 (-0.01 -- 0.01),-521.5 (59.2 -- -46.8)
São Joaquim de Bicas,2 (0 -- 3),Likely decreasing,0.9 (0.9 -- 1),-0.02 (-0.06 -- 0.01),-36.7 (114.8 -- -10.9)
São José,98 (0 -- 416),Unsure,1 (0.9 -- 1.2),0 (-0.09 -- 0.08),758.7 (8.9 -- -7.9)
São José da Laje,1 (0 -- 2),Decreasing,0.9 (0.8 -- 0.9),-0.04 (-0.06 -- -0.01),-18.3 (-48.8 -- -11.1)
São José da Lapa,1 (0 -- 2),Decreasing,0.92 (0.86 -- 0.99),-0.02 (-0.04 -- 0),-30.2 (-169.3 -- -16.8)
São José da Tapera,3 (0 -- 7),Likely decreasing,0.9 (0.9 -- 1),-0.02 (-0.04 -- 0),-38.6 (348.5 -- -17.2)
São José da Vitória,4 (0 -- 9),Unsure,1 (0.9 -- 1.1),0.01 (-0.02 -- 0.04),127.5 (17.9 -- -29.6)
São José de Mipibu,1 (0 -- 3),Decreasing,0.9 (0.8 -- 1),-0.03 (-0.1 -- 0),-21.2 (666.1 -- -7.1)
São José de Piranhas,7 (0 -- 54),Increasing,1.1 (1 -- 1.2),0.04 (-0.01 -- 0.16),17.1 (4.3 -- -58.9)
São José de Ribamar,2 (0 -- 7),Likely decreasing,0.9 (0.8 -- 1.1),-0.02 (-0.07 -- 0.01),-29.9 (49 -- -9.8)
São José do Belmonte,36 (0 -- 299),Unsure,1.1 (0.9 -- 1.4),0.03 (-0.03 -- 0.1),24.1 (7 -- -20.5)
São José do Egito,12 (4 -- 21),Likely increasing,1.1 (1 -- 1.1),0.01 (0 -- 0.03),49.9 (24.4 -- -220.2)
São José do Rio Pardo,19 (3 -- 39),Increasing,1.1 (1 -- 1.2),0.03 (0.01 -- 0.05),24.6 (14.2 -- 112.4)
São José do Rio Preto,160 (51 -- 319),Unsure,1 (0.9 -- 1.1),0 (-0.03 -- 0.01),-139.4 (49.9 -- -24.2)
São José dos Basílios,5 (0 -- 12),Likely increasing,1.1 (1 -- 1.1),0.02 (-0.01 -- 0.04),41.1 (17.3 -- -74.5)
São José dos Campos,458 (0 -- 10783),Unsure,1 (0.8 -- 1.3),0.01 (-0.14 -- 0.23),49.1 (3 -- -4.8)
São José dos Pinhais,46 (12 -- 84),Unsure,1 (1 -- 1.1),0.01 (-0.02 -- 0.05),96.9 (13.2 -- -28.9)
São João Batista,6 (0 -- 11),Likely decreasing,0.9 (0.8 -- 1),-0.01 (-0.06 -- 0.01),-52.1 (71.9 -- -12.1)
São João da Barra,9 (0 -- 22),Unsure,1 (0.9 -- 1.1),0 (-0.04 -- 0.03),-432 (22.8 -- -18)
São João da Boa Vista,21 (0 -- 54),Likely increasing,1.1 (1 -- 1.2),0.02 (0 -- 0.05),31 (14.2 -- -336.6)
São João de Meriti,14 (2 -- 27),Unsure,1 (0.9 -- 1),-0.01 (-0.03 -- 0.01),-101.8 (54.5 -- -25.1)
São João del Rei,15 (7 -- 25),Increasing,1.1 (1 -- 1.1),0.02 (0.01 -- 0.04),35.2 (19.4 -- 94)
São João do Rio do Peixe,1 (0 -- 3),Decreasing,0.9 (0.9 -- 1),-0.02 (-0.04 -- 0),-38.2 (-148.1 -- -19.2)
São João do Soter,3 (0 -- 6),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.04 -- 0.01),-52.4 (60.7 -- -18)
São João dos Patos,4 (1 -- 8),Decreasing,0.9 (0.9 -- 1),-0.02 (-0.04 -- -0.01),-33.1 (-111.4 -- -19.7)
São Leopoldo,28 (11 -- 51),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.03 -- 0),-63.2 (323.5 -- -25)
São Lourenço,2 (0 -- 5),Unsure,1 (0.9 -- 1.1),0 (-0.04 -- 0.02),-158.6 (33.4 -- -18.9)
São Lourenço da Mata,5 (2 -- 8),Unsure,1 (0.9 -- 1),0 (-0.01 -- 0.01),748.4 (51.1 -- -49.8)
São Lourenço do Sul,8 (3 -- 15),Increasing,1.07 (1.01 -- 1.14),0.02 (0 -- 0.04),34.7 (19 -- 172.3)
São Ludgero,1 (0 -- 3),Decreasing,0.9 (0.8 -- 1),-0.03 (-0.08 -- 0),-20.9 (-6885.4 -- -8.5)
São Luiz Gonzaga,2 (0 -- 4),Unsure,1 (0.9 -- 1.1),-0.01 (-0.06 -- 0.03),-106.5 (24.5 -- -10.8)
São Luís,84 (29 -- 153),Unsure,1 (0.9 -- 1.1),0 (-0.02 -- 0.02),-349.4 (45.1 -- -41)
São Luís Gonzaga do Maranhão,7 (0 -- 18),Likely increasing,1.1 (1 -- 1.2),0.02 (0 -- 0.05),32 (14 -- -147)
São Luís de Montes Belos,13 (3 -- 30),Unsure,1 (1 -- 1.1),0.01 (-0.02 -- 0.05),110.2 (14.3 -- -34.7)
São Luís do Quitunde,2 (0 -- 4),Decreasing,0.9 (0.9 -- 1),-0.03 (-0.07 -- 0),-27.7 (-841.8 -- -10.5)
São Marcos,3 (0 -- 6),Unsure,1 (0.9 -- 1.1),0 (-0.05 -- 0.02),-164.8 (35.3 -- -14.9)
São Mateus,15 (0 -- 40),Likely decreasing,0.9 (0.8 -- 1.1),-0.01 (-0.06 -- 0.02),-49.8 (30.7 -- -11.5)
São Mateus do Maranhão,2 (0 -- 3),Decreasing,0.9 (0.9 -- 1),-0.03 (-0.08 -- -0.01),-21.8 (-126 -- -9.2)
São Miguel,3 (0 -- 11),Unsure,1 (0.9 -- 1.2),0.01 (-0.04 -- 0.06),98.7 (11 -- -16.5)
São Miguel do Guamá,4 (0 -- 11),Unsure,1 (0.9 -- 1.1),0 (-0.05 -- 0.07),409.2 (10.1 -- -13.4)
São Miguel do Iguaçu,13 (6 -- 22),Increasing,1.1 (1 -- 1.1),0.02 (0.01 -- 0.04),27.8 (19.2 -- 57.5)
São Miguel do Oeste,6 (0 -- 15),Unsure,1 (0.9 -- 1.1),-0.01 (-0.04 -- 0.02),-101.9 (38 -- -17.4)
São Miguel dos Campos,1 (0 -- 1),Decreasing,0.8 (0.7 -- 0.9),-0.05 (-0.07 -- -0.03),-13.4 (-27.2 -- -9.4)
São Paulo,889 (344 -- 1567),Decreasing,0.9 (0.9 -- 1),-0.01 (-0.04 -- 0),-49.3 (505.8 -- -17.1)
São Pedro,5 (2 -- 9),Unsure,1 (0.9 -- 1.1),0 (-0.02 -- 0.02),-890.4 (45 -- -31.3)
São Pedro da Aldeia,6 (0 -- 11),Likely decreasing,1 (0.9 -- 1.1),-0.01 (-0.04 -- 0.02),-85.5 (41.8 -- -15.6)
São Pedro da Água Branca,5 (0 -- 15),Likely increasing,1 (0.9 -- 1.1),0.01 (-0.02 -- 0.04),56.5 (17.9 -- -45.8)
São Pedro de Alcântara,3 (0 -- 11),Unsure,1 (0.8 -- 1.1),0 (-0.07 -- 0.08),-288.4 (9.2 -- -9.4)
São Pedro do Piauí,2 (0 -- 5),Likely decreasing,1 (0.8 -- 1.1),-0.01 (-0.08 -- 0.02),-61.9 (38.5 -- -8.5)
São Raimundo Nonato,15 (3 -- 37),Likely increasing,1 (0.9 -- 1.1),0.01 (-0.01 -- 0.04),136 (18.9 -- -81.4)
São Raimundo das Mangabeiras,7 (0 -- 17),Likely decreasing,0.9 (0.8 -- 1),-0.03 (-0.08 -- 0),-26.5 (154.9 -- -8.9)
São Roque,7 (2 -- 14),Unsure,1 (0.9 -- 1.1),0 (-0.02 -- 0.02),-786.8 (45 -- -31.9)
São Sebastião,5 (0 -- 11),Decreasing,0.9 (0.8 -- 1),-0.02 (-0.06 -- 0),-34.6 (326.5 -- -11)
São Sebastião do Caí,6 (1 -- 15),Unsure,1 (0.9 -- 1.1),0 (-0.03 -- 0.06),151.7 (12 -- -24.3)
São Sebastião do Paraíso,16 (6 -- 27),Increasing,1.1 (1 -- 1.1),0.02 (0.01 -- 0.04),28.6 (18.3 -- 84.8)
São Sebastião do Passé,2 (1 -- 4),Decreasing,0.9 (0.8 -- 0.9),-0.03 (-0.04 -- -0.02),-26 (-46.2 -- -16.4)
São Sebastião do Uatumã,1 (0 -- 3),Likely decreasing,0.9 (0.8 -- 1),-0.02 (-0.07 -- 0.01),-30.4 (78.2 -- -9.8)
São Vicente,27 (13 -- 41),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.02 -- 0.01),-99.9 (132.3 -- -39.1)
São Vicente Ferrer,9 (0 -- 346),Unsure,1.03 (0.63 -- 1.42),0.01 (-0.12 -- 0.17),129 (4.1 -- -5.6)
Sítio Novo,78 (0 -- 158),Likely increasing,1.2 (1 -- 1.3),0.04 (0.01 -- 0.07),17 (10.6 -- 116.2)
Tabapuã,1 (0 -- 3),Likely decreasing,0.9 (0.9 -- 1),-0.02 (-0.06 -- 0),-30.7 (168.3 -- -10.7)
Tabatinga,5 (1 -- 12),Likely increasing,1 (1 -- 1.1),0.01 (-0.01 -- 0.02),134.8 (28.4 -- -119.3)
Tabira,8 (0 -- 24),Likely increasing,1.1 (1 -- 1.1),0.02 (-0.03 -- 0.15),28.5 (4.8 -- -24.7)
Taboão da Serra,19 (8 -- 31),Decreasing,0.9 (0.9 -- 1),-0.02 (-0.03 -- -0.01),-40.3 (-118.5 -- -21.7)
Tabuleiro do Norte,7 (0 -- 15),Unsure,1 (0.9 -- 1.1),0 (-0.03 -- 0.02),-256.4 (32.1 -- -25.8)
Tacaratu,0 (0 -- 0),Decreasing,0.74 (0.66 -- 0.83),-0.07 (-0.1 -- -0.05),-9.3 (-14.2 -- -7.2)
Tailândia,15 (0 -- 51),Unsure,1 (0.9 -- 1.1),0.01 (-0.05 -- 0.07),124.5 (9.5 -- -13)
Taió,1 (0 -- 2),Decreasing,0.88 (0.74 -- 0.98),-0.04 (-0.11 -- 0),-16.3 (-167.9 -- -6.3)
Tamarana,4 (0 -- 61),Unsure,1 (0.8 -- 1.3),0.01 (-0.1 -- 0.14),99.1 (5.1 -- -7.2)
Tambaú,1 (0 -- 1),Decreasing,0.9 (0.8 -- 0.9),-0.04 (-0.05 -- -0.02),-19 (-37.7 -- -12.7)
Tanabi,4 (0 -- 8),Decreasing,0.9 (0.8 -- 1),-0.03 (-0.06 -- 0),-27 (-6060.9 -- -10.9)
Tanguá,4 (0 -- 7),Unsure,1 (0.9 -- 1.1),0 (-0.04 -- 0.03),-240.7 (27.2 -- -18.2)
Tapejara,4 (1 -- 6),Unsure,1 (0.9 -- 1),0 (-0.02 -- 0.01),-161.8 (72.8 -- -35.4)
Taperoá,0 (0 -- 1),Decreasing,0.8 (0.7 -- 0.9),-0.04 (-0.09 -- -0.01),-16.4 (-103.9 -- -7.6)
Taquara,17 (0 -- 144),Unsure,1 (0.8 -- 1.2),0.01 (-0.04 -- 0.06),64.4 (11.4 -- -16)
Taquari,39 (0 -- 101),Likely increasing,1.1 (1 -- 1.2),0.04 (0 -- 0.06),18.6 (10.9 -- -232.3)
Taquaritinga,24 (2 -- 91),Increasing,1.1 (1 -- 1.2),0.02 (-0.02 -- 0.1),27.7 (6.7 -- -37.4)
Tarauacá,57 (0 -- 410),Likely increasing,1.1 (0.9 -- 1.3),0.03 (-0.04 -- 0.16),23.8 (4.3 -- -16.7)
Tartarugalzinho,6 (0 -- 22),Likely decreasing,0.9 (0.8 -- 1.1),-0.02 (-0.08 -- 0.04),-45 (15.5 -- -8.4)
Tasso Fragoso,4 (0 -- 9),Unsure,1 (0.9 -- 1.1),0 (-0.03 -- 0.05),189.2 (14.3 -- -21.3)
Tatuí,22 (8 -- 43),Unsure,1 (0.9 -- 1.1),0 (-0.03 -- 0.02),-192.7 (36 -- -20.3)
Taubaté,72 (17 -- 180),Likely increasing,1 (1 -- 1.1),0.02 (-0.03 -- 0.26),38.3 (2.7 -- -23.5)
Tauá,17 (8 -- 27),Likely increasing,1 (1 -- 1.1),0.01 (0 -- 0.02),64.2 (27.9 -- -712.7)
Tefé,9 (5 -- 13),Unsure,1 (1 -- 1),0 (-0.01 -- 0.01),-1200 (79.7 -- -85.6)
Teixeira de Freitas,121 (1 -- 344),Likely increasing,1.1 (0.9 -- 1.3),813.03 (-0.01 -- 28557200),0 (0 -- -55.5)
Telêmaco Borba,23 (4 -- 43),Unsure,1 (0.9 -- 1.1),0 (-0.02 -- 0.02),-244.6 (41 -- -29.1)
Tenente Portela,3 (0 -- 10),Unsure,1 (0.9 -- 1.1),-0.01 (-0.08 -- 0.05),-75.1 (15.4 -- -8.3)
Teodoro Sampaio,2 (0 -- 3),Likely decreasing,0.95 (0.88 -- 1.02),-0.01 (-0.04 -- 0.01),-62.4 (133.4 -- -15.6)
Teotônio Vilela,2 (0 -- 4),Likely decreasing,0.9 (0.9 -- 1),-0.02 (-0.06 -- 0.01),-37.9 (105.8 -- -12.3)
Teresina,53606 (0 -- 146786000),Unsure,1.3 (0.7 -- 2),0.12 (-0.65 -- 8359.62),5.9 (0 -- -1.1)
Teresópolis,72 (1 -- 217),Unsure,1 (0.9 -- 1.2),0.01 (-0.02 -- 0.05),129.5 (14.5 -- -27.8)
Teutônia,20 (3 -- 39),Likely increasing,1 (1 -- 1.1),0.01 (0 -- 0.03),52.8 (20.4 -- -141.2)
Teófilo Otoni,13 (0 -- 48),Unsure,0.9 (0.8 -- 1.2),-0.01 (-0.07 -- 0.03),-74.5 (21.6 -- -10.4)
Tianguá,4 (0 -- 10),Decreasing,0.9 (0.8 -- 0.9),-0.04 (-0.08 -- 0),-19.6 (-183.3 -- -8.5)
Tietê,3 (1 -- 5),Decreasing,0.9 (0.9 -- 1),-0.01 (-0.03 -- 0),-47.4 (-1127.2 -- -23.5)
Tijucas,12 (0 -- 21),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.03 -- 0.01),-92.8 (48.1 -- -20.7)
Timbaúba,13 (0 -- 35),Unsure,1 (0.9 -- 1.1),0.01 (-0.02 -- 0.04),79.9 (19.8 -- -29.2)
Timbó,2 (0 -- 7),Decreasing,0.9 (0.8 -- 1),-0.04 (-0.1 -- -0.01),-18 (-136.1 -- -7.1)
Timon,22 (0 -- 75),Unsure,1 (0.8 -- 1.1),0 (-0.06 -- 0.04),-247.7 (16.6 -- -12.1)
Timóteo,24 (0 -- 98),Unsure,1 (0.9 -- 1.1),0.01 (-0.07 -- 0.12),125.9 (5.6 -- -9.5)
Tobias Barreto,3 (0 -- 12),Likely decreasing,0.9 (0.8 -- 1),-0.04 (-0.11 -- 0),-16.6 (541 -- -6.5)
Tocantinópolis,4 (0 -- 9),Likely decreasing,1 (0.8 -- 1.1),-0.01 (-0.05 -- 0.02),-73.8 (37.7 -- -15.3)
Tocantínia,1 (0 -- 2),Likely decreasing,0.9 (0.8 -- 1),-0.03 (-0.09 -- 0.01),-23.3 (115.3 -- -8)
Toledo,51 (22 -- 88),Likely increasing,1 (1 -- 1.1),0.01 (0 -- 0.02),60 (28.4 -- -516.1)
Toritama,4 (1 -- 8),Unsure,1 (0.9 -- 1.1),0 (-0.03 -- 0.03),752.6 (23.1 -- -25.4)
Torres,7 (1 -- 11),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.04 -- 0.02),-124.2 (39.8 -- -18.2)
Tramandaí,7 (2 -- 13),Unsure,1 (0.9 -- 1.1),0 (-0.02 -- 0.02),237 (33.8 -- -44.8)
Tremembé,5 (1 -- 14),Likely increasing,1.1 (1 -- 1.1),0.02 (-0.02 -- 0.08),39.7 (8.3 -- -37.6)
Treze de Maio,4 (0 -- 9),Unsure,1 (0.9 -- 1.1),0 (-0.02 -- 0.03),177.6 (23.5 -- -32)
Trindade,353 (0 -- 67518),Unsure,1 (0.8 -- 1.2),0.01 (-0.07 -- 0.1),93.1 (7.1 -- -9.4)
Triunfo,7 (0 -- 37),Unsure,1 (0.9 -- 1.1),0 (-0.02 -- 0.03),179 (23.3 -- -31.8)
Três Cachoeiras,2 (0 -- 4),Likely decreasing,1 (0.8 -- 1.1),-0.01 (-0.06 -- 0.02),-69.4 (40.1 -- -12.4)
Três Corações,4 (1 -- 9),Unsure,1 (0.9 -- 1),0 (-0.03 -- 0.02),-151.7 (29.5 -- -20.3)
Três Coroas,2 (0 -- 5),Likely decreasing,0.9 (0.8 -- 1),-0.02 (-0.07 -- 0.01),-32.2 (124 -- -9.5)
Três Lagoas,52 (22 -- 88),Increasing,1.1 (1 -- 1.1),0.02 (0 -- 0.03),37.9 (22.9 -- 257.3)
Três Passos,2 (0 -- 3),Decreasing,0.9 (0.8 -- 1),-0.02 (-0.04 -- 0),-29.4 (-188.1 -- -16.7)
Três Pontas,10 (4 -- 17),Increasing,1.1 (1 -- 1.1),0.02 (0 -- 0.03),41.9 (24.3 -- 476.9)
Três Rios,18 (0 -- 57),Unsure,1 (0.8 -- 1.1),-0.01 (-0.06 -- 0.04),-121.4 (18.7 -- -12.4)
Três de Maio,10 (3 -- 18),Increasing,1.1 (1 -- 1.1),0.02 (0.01 -- 0.04),33.4 (18.6 -- 118.6)
Tubarão,42 (0 -- 138),Unsure,0.9 (0.8 -- 1.1),-0.01 (-0.07 -- 0.02),-60.6 (32.2 -- -10.4)
Tucano,5 (0 -- 19),Likely decreasing,0.9 (0.7 -- 1.1),-0.03 (-0.09 -- 0.02),-26.4 (45.1 -- -7.5)
Tucumã,45 (0 -- 385),Unsure,1.1 (0.9 -- 1.2),0.02 (-0.09 -- 0.24),33.9 (2.8 -- -7.3)
Tucuruí,6 (1 -- 10),Unsure,1 (0.9 -- 1),0 (-0.06 -- 0.1),-294.9 (6.9 -- -11)
Tuntum,3 (0 -- 6),Decreasing,0.9 (0.9 -- 1),-0.02 (-0.07 -- 0),-29.7 (-2930.9 -- -10)
Tunápolis,8 (3 -- 14),Likely increasing,1 (1 -- 1.1),0.01 (-0.01 -- 0.03),69.6 (26.9 -- -124.2)
Tupaciguara,7 (0 -- 18),Unsure,1 (0.9 -- 1.1),0.01 (-0.04 -- 0.09),55 (7.9 -- -16.7)
Tupanatinga,3 (0 -- 11),Unsure,1 (0.8 -- 1.1),0 (-0.07 -- 0.05),-142.4 (14.6 -- -9.6)
Tupã,5 (2 -- 8),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.02 -- 0),-97.8 (161.1 -- -35.7)
Tururu,0 (0 -- 7),Decreasing,0.6 (0.3 -- 0.9),-0.13 (-0.23 -- -0.01),-5.5 (-72.9 -- -3)
Turvo,0 (0 -- 1),Decreasing,0.8 (0.8 -- 0.9),-0.05 (-0.06 -- -0.03),-14.8 (-20.4 -- -11.2)
Uauá,1 (0 -- 3),Decreasing,0.9 (0.8 -- 0.9),-0.04 (-0.09 -- 0),-18 (-140.5 -- -7.7)
Ubatuba,9 (3 -- 17),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.02 -- 0.01),-103.9 (101.1 -- -29.5)
Ubatã,2 (1 -- 3),Decreasing,0.9 (0.8 -- 0.9),-0.03 (-0.04 -- -0.02),-22.1 (-41.7 -- -16.2)
Uberaba,181 (0 -- 866),Increasing,1 (1 -- 1.1),0.02 (-0.01 -- 0.07),29.4 (9.7 -- -57.6)
Uberlândia,467 (0 -- 2800),Likely increasing,1.1 (1 -- 1.2),0.03 (-0.05 -- 0.24),27.1 (2.9 -- -13.9)
Ubá,25 (0 -- 102),Unsure,1 (0.9 -- 1.1),0.01 (-0.04 -- 0.07),114.5 (10.1 -- -16.5)
Uchoa,1 (0 -- 2),Decreasing,0.92 (0.86 -- 0.99),-0.02 (-0.04 -- 0),-32 (-235.6 -- -17.6)
Uiramutã,4 (1 -- 10),Unsure,1 (0.9 -- 1.1),-0.01 (-0.03 -- 0.01),-99 (46.7 -- -25.7)
Umuarama,4 (2 -- 6),Decreasing,0.9 (0.9 -- 1),-0.01 (-0.02 -- 0),-49.6 (-175.9 -- -28)
Unaí,13 (0 -- 39),Unsure,1 (0.8 -- 1.1),-0.01 (-0.05 -- 0.02),-60.8 (32.7 -- -13.1)
União,3 (0 -- 5),Decreasing,0.9 (0.9 -- 1),-0.01 (-0.05 -- 0),-46.5 (298.6 -- -13.8)
União dos Palmares,1 (0 -- 2),Decreasing,0.9 (0.8 -- 1),-0.02 (-0.05 -- 0),-29.7 (-533.6 -- -14.6)
Upanema,1 (0 -- 3),Likely decreasing,0.9 (0.8 -- 1),-0.02 (-0.08 -- 0.01),-30.2 (117.3 -- -8.7)
Urbano Santos,7 (0 -- 22),Unsure,1 (0.8 -- 1.1),-0.02 (-0.09 -- 0.04),-42.4 (17.4 -- -7.7)
Uruaçu,33 (9 -- 67),Increasing,1 (1 -- 1.1),0.02 (0 -- 0.06),29.3 (12.2 -- 210.6)
Urucará,2 (0 -- 4),Unsure,1 (0.9 -- 1.1),-0.01 (-0.04 -- 0.02),-104 (45.1 -- -18.7)
Urucurituba,4 (0 -- 8),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.04 -- 0.01),-67.8 (83.8 -- -16.4)
Uruguaiana,20 (3 -- 44),Likely increasing,1 (1 -- 1.1),0.02 (-0.02 -- 0.07),44.7 (10.2 -- -32.5)
Urussanga,5 (1 -- 9),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.04 -- 0.01),-65.4 (123.9 -- -19.3)
Uruçuca,2 (1 -- 5),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.03 -- 0.01),-74.7 (49.9 -- -24.1)
Uruçuí,5 (0 -- 9),Decreasing,0.9 (0.9 -- 1),-0.03 (-0.05 -- -0.01),-24.9 (-74.4 -- -13)
Urânia,1 (0 -- 3),Likely decreasing,0.94 (0.87 -- 1.01),-0.02 (-0.04 -- 0),-41.9 (332.6 -- -18.1)
Vacaria,6 (0 -- 14),Unsure,1 (0.9 -- 1.1),-0.01 (-0.03 -- 0.02),-133.2 (35.1 -- -22.5)
Valente,15 (0 -- 56),Increasing,1.1 (1 -- 1.2),0.03 (-0.01 -- 0.11),21.1 (6.3 -- -91.3)
Valentim Gentil,5 (2 -- 9),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.03 -- 0.01),-63.8 (121.1 -- -26.1)
Valença,5 (2 -- 8),Decreasing,1 (1 -- 1),-0.02 (-0.05 -- 0),-39.3 (71911.7 -- -15.3)
Valença do Piauí,5 (2 -- 10),Unsure,1 (0.9 -- 1),0 (-0.02 -- 0.01),-181.4 (52 -- -33.2)
Valinhos,10 (3 -- 18),Decreasing,0.9 (0.9 -- 1),-0.02 (-0.05 -- 0),-38.7 (-255.2 -- -15)
Valparaíso,5 (1 -- 10),Unsure,1 (0.9 -- 1.1),-0.01 (-0.05 -- 0.02),-123.6 (30.7 -- -14.8)
Valparaíso de Goiás,55 (1 -- 142),Unsure,1 (0.9 -- 1.1),0 (-0.04 -- 0.03),-209.8 (26 -- -18.5)
Vargem Alta,1 (0 -- 3),Likely decreasing,0.9 (0.8 -- 1),-0.03 (-0.1 -- 0.01),-23.4 (70.5 -- -6.8)
Vargem Grande Paulista,7 (3 -- 12),Likely increasing,1 (1 -- 1.1),0.01 (0 -- 0.02),59.6 (29.1 -- -547.4)
Vargem Grande do Sul,14 (0 -- 70),Increasing,1.1 (1 -- 1.2),0.03 (-0.05 -- 0.49),24.3 (1.4 -- -14.9)
Varginha,12 (1 -- 26),Unsure,1 (0.9 -- 1.1),0.01 (-0.02 -- 0.04),123.1 (19 -- -32.4)
Varjota,6 (0 -- 14),Unsure,1 (0.9 -- 1.1),0 (-0.04 -- 0.04),-168.3 (18.4 -- -15.9)
Varre-Sai,19 (0 -- 225),Likely increasing,1.1 (0.9 -- 1.3),0.03 (-0.09 -- 0.23),25.9 (3 -- -7.5)
Vassouras,4 (0 -- 11),Unsure,1 (0.9 -- 1.1),0 (-0.05 -- 0.04),-366.3 (16 -- -14.7)
Vazante,13 (5 -- 23),Increasing,1.1 (1 -- 1.1),0.02 (0 -- 0.03),37.1 (20.9 -- 142.7)
Venda Nova do Imigrante,1 (0 -- 2),Decreasing,0.9 (0.8 -- 0.9),-0.03 (-0.06 -- -0.02),-20.7 (-36.7 -- -11.8)
Venturosa,3 (1 -- 5),Unsure,1 (0.9 -- 1),-0.01 (-0.03 -- 0.01),-127.1 (56.5 -- -22.4)
Venâncio Aires,22 (0 -- 80),Unsure,1 (0.9 -- 1.1),0.01 (-0.04 -- 0.09),57.1 (7.8 -- -18.8)
Veranópolis,7 (0 -- 14),Unsure,1 (0.9 -- 1.1),0.01 (-0.04 -- 0.03),82.5 (20.5 -- -18.9)
Viamão,123 (20 -- 310),Increasing,1.1 (1.1 -- 1.2),0.04 (0.02 -- 0.06),17.5 (11.5 -- 29.7)
Viana,5 (0 -- 9),Likely decreasing,0.9 (0.8 -- 1),-0.01 (-0.04 -- 0.01),-57.4 (109.6 -- -15.8)
Videira,15 (0 -- 33),Unsure,1 (0.8 -- 1.1),-0.01 (-0.04 -- 0.02),-88.6 (31.6 -- -15.4)
Vila Valério,1 (0 -- 2),Decreasing,0.9 (0.9 -- 1),-0.02 (-0.04 -- 0),-41.9 (286.5 -- -16.8)
Vila Velha,92 (14 -- 189),Unsure,1 (1 -- 1),0 (-0.02 -- 0.01),-199.2 (49.6 -- -33.5)
Vilhena,23 (9 -- 40),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.03 -- 0),-59.6 (2217 -- -25.6)
Vinhedo,7 (0 -- 14),Decreasing,0.9 (0.9 -- 1),-0.02 (-0.05 -- 0),-42.8 (504.3 -- -14.2)
Viradouro,2 (1 -- 4),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.03 -- 0),-64.9 (349.5 -- -25.8)
Visconde do Rio Branco,8 (0 -- 19),Unsure,1 (0.9 -- 1.1),0 (-0.04 -- 0.04),-2009.9 (17.9 -- -19.4)
Vitorino Freire,1 (0 -- 2),Decreasing,0.9 (0.8 -- 0.9),-0.03 (-0.05 -- -0.02),-21 (-40 -- -13.8)
