Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Osasco,37 (12 -- 61),Decreasing,0.94 (0.9 -- 0.98),-0.02 (-0.05 -- 0),-39.5 (-4003.6 -- -13.7)
Otacílio Costa,12 (0 -- 27),Unsure,1.03 (0.9 -- 1.12),0.01 (-0.02 -- 0.04),86.1 (18.2 -- -30.7)
Ouricuri,2 (0 -- 4),Decreasing,0.93 (0.88 -- 1),-0.02 (-0.04 -- 0),-37.9 (-454.5 -- -19.6)
Ourilândia do Norte,4 (0 -- 9),Decreasing,0.91 (0.82 -- 1),-0.03 (-0.07 -- 0),-24.9 (447.8 -- -9.4)
Ourinhos,11 (2 -- 20),Likely decreasing,0.97 (0.91 -- 1.01),-0.01 (-0.04 -- 0.01),-80.5 (105.4 -- -17.4)
Ouro,1 (0 -- 3),Decreasing,0.89 (0.74 -- 1.01),-0.03 (-0.07 -- 0),-23.1 (349.3 -- -9.6)
Ouro Branco,3 (0 -- 5),Unsure,1 (0.92 -- 1.08),0 (-0.03 -- 0.03),2586.2 (21.3 -- -25.5)
Ouro Preto do Oeste,8 (0 -- 17),Unsure,0.99 (0.88 -- 1.07),0 (-0.04 -- 0.03),-234.8 (24.1 -- -19.2)
Ouroeste,6 (1 -- 14),Likely increasing,1.06 (0.97 -- 1.15),0.02 (-0.01 -- 0.04),43.3 (17.6 -- -91.5)
Ourolândia,10 (0 -- 30),Increasing,1.07 (1.01 -- 1.15),0.03 (-0.07 -- 0.25),27.6 (2.8 -- -10)
Pacajus,2 (0 -- 4),Decreasing,0.91 (0.84 -- 0.99),-0.02 (-0.06 -- 0),-31.1 (-1296.3 -- -11.6)
Pacajá,7 (0 -- 38),Likely increasing,1.06 (0.92 -- 1.18),0.02 (-0.06 -- 0.12),35.1 (5.7 -- -10.8)
Pacaraima,8 (1 -- 17),Unsure,1.01 (0.94 -- 1.1),0 (-0.03 -- 0.05),237.2 (14.4 -- -22.7)
Pacatuba,1 (0 -- 3),Likely decreasing,0.9 (0.8 -- 1.02),-0.03 (-0.06 -- 0),-25.3 (171.6 -- -12.5)
Padre Bernardo,8 (2 -- 18),Likely increasing,1.04 (0.95 -- 1.12),0.01 (-0.01 -- 0.03),65.7 (21.2 -- -52.7)
Paiçandu,9 (0 -- 226),Unsure,0.91 (0.64 -- 1.2),-0.03 (-0.14 -- 0.09),-27.1 (8 -- -5)
Palestina do Pará,6 (0 -- 18),Likely increasing,1.07 (0.9 -- 1.2),0.02 (-0.03 -- 0.06),37.2 (12.6 -- -25.2)
Palhoça,35 (6 -- 65),Likely decreasing,0.97 (0.9 -- 1.04),-0.01 (-0.03 -- 0.01),-78.2 (88.7 -- -21.5)
Palmares Paulista,5 (0 -- 16),Unsure,1.03 (0.92 -- 1.13),0.01 (-0.03 -- 0.06),84.3 (12.4 -- -20.7)
Palmeira das Missões,2 (0 -- 5),Likely decreasing,0.97 (0.9 -- 1.03),-0.01 (-0.06 -- 0.01),-56.1 (54 -- -12.4)
Palmeira dos Índios,12 (2 -- 24),Unsure,0.99 (0.91 -- 1.07),0 (-0.02 -- 0.02),-475.4 (36.6 -- -28.4)
Palmeiras de Goiás,16 (0 -- 76),Likely decreasing,0.89 (0.72 -- 1.06),-0.03 (-0.08 -- 0.02),-22.2 (36.2 -- -9)
Palmeiras do Tocantins,7 (0 -- 16),Likely increasing,1.09 (0.94 -- 1.2),0.02 (-0.01 -- 0.06),29.7 (11.7 -- -72.1)
Palmital,7 (2 -- 18),Likely increasing,1.05 (0.98 -- 1.1),0.01 (-0.01 -- 0.06),54.1 (12.2 -- -68.7)
Pancas,2 (1 -- 3),Decreasing,0.93 (0.88 -- 0.98),-0.02 (-0.03 -- 0),-35.1 (-157.4 -- -20)
Paracambi,4 (0 -- 12),Unsure,1.01 (0.89 -- 1.12),0 (-0.05 -- 0.06),238.2 (11.7 -- -13.7)
Paracatu,34 (5 -- 75),Likely increasing,1.06 (0.97 -- 1.13),0.02 (-0.01 -- 0.04),38.9 (18.7 -- -86)
Paracuru,1 (0 -- 3),Decreasing,0.91 (0.83 -- 1),-0.03 (-0.09 -- 0),-20.2 (-578 -- -7.8)
Paragominas,14 (3 -- 33),Unsure,0.97 (0.9 -- 1.04),-0.01 (-0.03 -- 0.01),-84.5 (49.6 -- -26.4)
Paraguaçu Paulista,3 (2 -- 6),Unsure,0.98 (0.93 -- 1.04),-0.01 (-0.02 -- 0.01),-134.3 (75.6 -- -38)
Paraibano,3 (0 -- 9),Unsure,0.98 (0.89 -- 1.09),-0.01 (-0.06 -- 0.04),-80 (18.4 -- -12.2)
Paraipaba,1 (0 -- 3),Likely decreasing,0.87 (0.74 -- 1.03),-0.03 (-0.1 -- 0.01),-22 (56 -- -7.1)
Paranaguá,35 (0 -- 95),Unsure,1 (0.9 -- 1.09),0 (-0.04 -- 0.04),-1073.1 (19.8 -- -17.1)
Paranavaí,3 (1 -- 6),Unsure,1 (0.94 -- 1.08),0 (-0.03 -- 0.03),-712.5 (26 -- -26)
Paranaíba,11 (0 -- 35),Likely increasing,1.06 (0.96 -- 1.13),0.02 (-0.01 -- 0.06),42.3 (11.3 -- -47.3)
Paraopeba,1 (0 -- 6),Likely decreasing,0.94 (0.76 -- 1.08),-0.02 (-0.07 -- 0.02),-38.4 (28.7 -- -10.1)
Paraty,15 (0 -- 35),Likely increasing,1.06 (0.95 -- 1.15),0.02 (-0.01 -- 0.04),41.6 (17.2 -- -57.1)
Paraí,7 (0 -- 23),Unsure,1.03 (0.88 -- 1.13),0.01 (-0.08 -- 0.09),62.7 (8 -- -9.1)
Paraíba do Sul,4 (0 -- 10),Likely decreasing,0.97 (0.89 -- 1.05),-0.01 (-0.04 -- 0.01),-71.8 (47.6 -- -17.2)
Paraíso do Tocantins,37 (6 -- 71),Unsure,1.02 (0.95 -- 1.09),0 (-0.01 -- 0.02),159.3 (29.7 -- -46.9)
Parintins,38 (17 -- 71),Likely increasing,1.04 (1 -- 1.09),0.01 (-0.01 -- 0.05),64.8 (13.9 -- -108.6)
Pariquera-Açu,3 (1 -- 6),Likely decreasing,0.97 (0.91 -- 1.03),-0.01 (-0.03 -- 0.01),-82.8 (101.3 -- -27.3)
Parnamirim,13 (0 -- 40),Likely decreasing,0.95 (0.87 -- 1.05),-0.02 (-0.07 -- 0.02),-38.5 (28.5 -- -9.6)
Parnarama,5 (0 -- 11),Unsure,0.98 (0.89 -- 1.06),-0.01 (-0.05 -- 0.02),-111.8 (29.9 -- -14.1)
Parnaíba,9 (4 -- 17),Decreasing,0.9 (0.87 -- 0.96),-0.03 (-0.04 -- -0.01),-25.4 (-63 -- -18.1)
Parobé,57 (0 -- 973),Unsure,1.16 (0.86 -- 1.5),0.04 (-0.09 -- 0.29),17.4 (2.4 -- -8)
Pará de Minas,6 (2 -- 15),Unsure,1.02 (0.94 -- 1.09),0 (-0.02 -- 0.05),172 (14.7 -- -33.2)
Passira,2 (0 -- 6),Likely decreasing,0.93 (0.82 -- 1.03),-0.02 (-0.08 -- 0.01),-38.8 (47.1 -- -9)
Passo Fundo,48 (17 -- 87),Unsure,0.99 (0.93 -- 1.04),0 (-0.02 -- 0.01),-282 (55.3 -- -37.2)
Passos,9 (2 -- 19),Unsure,1 (0.93 -- 1.07),0 (-0.02 -- 0.02),-2474.6 (37.7 -- -37.9)
Pastos Bons,8 (0 -- 22),Unsure,1.03 (0.94 -- 1.1),0.01 (-0.03 -- 0.07),72.8 (9.3 -- -23.4)
Pato Branco,5 (2 -- 9),Likely decreasing,0.96 (0.91 -- 1.01),-0.01 (-0.05 -- 0.01),-49 (129.4 -- -15.1)
Patos,31 (1 -- 87),Unsure,1.01 (0.9 -- 1.1),0 (-0.04 -- 0.04),325.8 (18.9 -- -17.3)
Patrocínio,34 (0 -- 97),Likely increasing,1.07 (0.96 -- 1.19),0.02 (-0.01 -- 0.05),36.8 (13.5 -- -64.5)
Pau Brasil,11 (2 -- 23),Increasing,1.08 (1.01 -- 1.14),0.02 (0 -- 0.04),31.8 (17.5 -- 231.5)
Pauini,4 (1 -- 13),Likely decreasing,0.93 (0.84 -- 1.02),-0.02 (-0.04 -- 0.01),-35.5 (116.9 -- -15.7)
Paulista,8 (0 -- 53),Unsure,0.99 (0.92 -- 1.08),0 (-0.03 -- 0.02),-390.8 (29.1 -- -22.3)
Paulo Afonso,25 (2 -- 97),Likely increasing,1.06 (0.97 -- 1.13),0.01 (-0.01 -- 0.08),46.5 (9 -- -50.2)
Paulo Lopes,1 (0 -- 3),Likely decreasing,0.93 (0.79 -- 1.06),-0.02 (-0.07 -- 0.02),-35.2 (31.5 -- -10.4)
Paulo Ramos,1 (0 -- 3),Likely decreasing,0.89 (0.76 -- 1.02),-0.02 (-0.08 -- 0.01),-30.7 (108 -- -8.3)
Paulínia,18 (10 -- 27),Decreasing,0.93 (0.9 -- 0.97),-0.02 (-0.03 -- -0.01),-36.7 (-78.3 -- -24.6)
Pederneiras,5 (0 -- 13),Unsure,1.02 (0.93 -- 1.11),0 (-0.02 -- 0.04),163.8 (17.2 -- -29.1)
Pedra,3 (1 -- 7),Unsure,1.02 (0.95 -- 1.09),0.01 (-0.02 -- 0.03),133.6 (24.9 -- -33.4)
Pedra Branca do Amapari,5 (1 -- 9),Unsure,0.99 (0.92 -- 1.05),0 (-0.03 -- 0.02),-177.4 (32.1 -- -21.1)
Pedras de Fogo,1 (0 -- 2),Decreasing,0.9 (0.83 -- 0.98),-0.02 (-0.07 -- 0),-36.9 (678.4 -- -10.4)
Pedreira,13 (0 -- 39),Unsure,1.05 (0.88 -- 1.18),0.01 (-0.03 -- 0.05),52.4 (14.2 -- -21.1)
Pedreiras,3 (1 -- 5),Likely decreasing,0.95 (0.9 -- 1.02),-0.01 (-0.05 -- 0),-47.2 (144.6 -- -13.5)
Pedro Afonso,10 (4 -- 19),Unsure,1.02 (0.95 -- 1.07),0 (-0.01 -- 0.02),151.5 (35.9 -- -51.5)
Pedro Canário,2 (0 -- 4),Decreasing,0.94 (0.87 -- 1),-0.02 (-0.05 -- 0),-35.8 (-16623 -- -13)
Pedro II,4 (1 -- 8),Unsure,1 (0.94 -- 1.08),0 (-0.04 -- 0.04),825.6 (15.9 -- -18.7)
Pedro Leopoldo,8 (0 -- 34),Unsure,1.03 (0.89 -- 1.15),0.01 (-0.04 -- 0.07),119.6 (10 -- -17.3)
Pelotas,88 (7 -- 260),Likely increasing,1.08 (0.99 -- 1.15),0.02 (-0.01 -- 0.07),36.5 (9.5 -- -58.5)
Penedo,4 (1 -- 9),Decreasing,0.9 (0.83 -- 0.96),-0.03 (-0.04 -- -0.01),-26.2 (-66.5 -- -15.4)
Penha,7 (0 -- 14),Unsure,0.97 (0.9 -- 1.06),-0.01 (-0.03 -- 0.02),-98.2 (44.4 -- -22.9)
Penápolis,7 (1 -- 12),Likely decreasing,0.97 (0.91 -- 1.03),-0.01 (-0.04 -- 0.01),-100.3 (55.9 -- -17.7)
Perdizes,5 (0 -- 13),Unsure,1.02 (0.95 -- 1.12),0.01 (-0.02 -- 0.05),95.1 (13.3 -- -29.4)
Pereiro,22 (5 -- 41),Increasing,1.13 (1.05 -- 1.19),0.04 (0.01 -- 0.05),19.6 (13.1 -- 50.2)
Peruíbe,6 (2 -- 11),Likely decreasing,0.97 (0.91 -- 1.03),-0.01 (-0.02 -- 0.01),-82.4 (96.6 -- -28.4)
Pescaria Brava,14 (0 -- 67),Likely increasing,1.09 (0.98 -- 1.2),0.03 (-0.01 -- 0.09),26.2 (7.5 -- -99.3)
Pesqueira,5 (1 -- 10),Decreasing,0.93 (0.89 -- 0.99),-0.02 (-0.04 -- 0),-38.8 (-307.6 -- -16.3)
Petrolina,45 (0 -- 222),Unsure,1.03 (0.83 -- 1.26),0.01 (-0.12 -- 0.27),83 (2.6 -- -6)
Petrolândia,6 (0 -- 26),Likely increasing,1.05 (0.92 -- 1.17),0.01 (-0.05 -- 0.09),53.4 (8 -- -12.8)
Petrópolis,28 (0 -- 88),Unsure,1.02 (0.91 -- 1.12),0.01 (-0.04 -- 0.07),92.8 (9.4 -- -16.8)
Picos,10 (5 -- 16),Decreasing,0.93 (0.89 -- 0.96),-0.02 (-0.03 -- -0.01),-34.5 (-68 -- -22.6)
Piedade,6 (2 -- 11),Unsure,1 (0.93 -- 1.05),0 (-0.02 -- 0.01),1278.9 (51.1 -- -33.8)
Pilar,4 (1 -- 6),Likely decreasing,0.98 (0.96 -- 1.01),-0.01 (-0.02 -- 0),-121.2 (328.4 -- -34.7)
Pimenta Bueno,3 (0 -- 7),Likely decreasing,0.97 (0.87 -- 1.04),-0.01 (-0.04 -- 0.01),-87.7 (61.1 -- -18.8)
Pindamonhangaba,13 (7 -- 21),Decreasing,0.96 (0.91 -- 1),-0.01 (-0.02 -- 0),-56.7 (-533.3 -- -27.8)
Pindobaçu,1 (0 -- 1),Decreasing,0.81 (0.74 -- 0.86),-0.06 (-0.07 -- -0.04),-12.5 (-17.9 -- -9.3)
Pindorama,12 (4 -- 23),Increasing,1.07 (1.01 -- 1.13),0.02 (0 -- 0.03),36 (20.7 -- 513.6)
Pinhais,23 (5 -- 48),Unsure,1 (0.93 -- 1.06),0 (-0.03 -- 0.03),3649.4 (26.1 -- -26.3)
Pinheiral,2 (0 -- 5),Likely decreasing,0.94 (0.82 -- 1.03),-0.01 (-0.06 -- 0.01),-49.7 (47.6 -- -12.3)
Pinheiro,7 (0 -- 26),Unsure,0.95 (0.8 -- 1.1),-0.01 (-0.09 -- 0.04),-61.7 (17.9 -- -7.8)
Pinheiros,4 (0 -- 6),Likely decreasing,0.96 (0.89 -- 1.01),-0.01 (-0.05 -- 0.01),-53.7 (97.5 -- -13)
Piquet Carneiro,33 (9 -- 66),Increasing,1.16 (1.1 -- 1.23),0.04 (0.03 -- 0.06),16 (11.4 -- 26.5)
Piracaia,3 (0 -- 6),Unsure,0.98 (0.9 -- 1.04),-0.01 (-0.06 -- 0.03),-93.7 (27.4 -- -12.3)
Piracanjuba,7 (3 -- 12),Unsure,1 (0.94 -- 1.06),0 (-0.02 -- 0.02),2774.7 (42.2 -- -43)
Piracicaba,93 (27 -- 169),Unsure,0.98 (0.93 -- 1.04),-0.01 (-0.03 -- 0.01),-113.8 (49.8 -- -21.1)
Piracuruca,7 (2 -- 14),Likely increasing,1.03 (0.97 -- 1.1),0.01 (-0.01 -- 0.03),86.6 (24.7 -- -77.9)
Pirajuí,2 (1 -- 4),Decreasing,0.94 (0.89 -- 1),-0.02 (-0.03 -- 0),-44.4 (-4744.7 -- -22.1)
Pirangi,2 (0 -- 5),Likely decreasing,0.97 (0.88 -- 1.04),-0.01 (-0.05 -- 0.01),-66.6 (54.9 -- -13.9)
Pirapetinga,3 (1 -- 7),Unsure,1 (0.93 -- 1.08),0 (-0.02 -- 0.02),543 (30.6 -- -33.1)
Pirapora,22 (0 -- 53),Likely increasing,1.07 (0.97 -- 1.18),0.02 (-0.01 -- 0.04),34.5 (15.7 -- -54.9)
Pirapora do Bom Jesus,3 (0 -- 5),Likely decreasing,0.96 (0.86 -- 1.03),-0.01 (-0.04 -- 0.01),-62 (71.2 -- -18.6)
Pirapozinho,94 (26 -- 182),Increasing,1.22 (1.15 -- 1.29),0.06 (0.04 -- 0.08),11.8 (8.9 -- 17.7)
Piraquara,30 (6 -- 62),Likely increasing,1.04 (0.97 -- 1.11),0.01 (-0.01 -- 0.03),66.5 (23.9 -- -86.6)
Pirassununga,18 (0 -- 38),Unsure,1.01 (0.95 -- 1.08),0 (-0.03 -- 0.05),193.9 (14.9 -- -25.7)
Piraí,2 (0 -- 5),Likely decreasing,0.94 (0.84 -- 1.03),-0.02 (-0.05 -- 0.01),-39.4 (88 -- -15)
Piraí do Norte,1 (0 -- 3),Decreasing,0.9 (0.79 -- 1),-0.03 (-0.06 -- 0),-23.9 (-613.7 -- -11.1)
Pires Ferreira,5 (1 -- 10),Unsure,1 (0.93 -- 1.08),0 (-0.02 -- 0.02),6187.3 (32.6 -- -35.9)
Pires do Rio,6 (1 -- 10),Likely decreasing,0.97 (0.92 -- 1.03),-0.01 (-0.05 -- 0.01),-53.1 (56.5 -- -13.6)
Piripiri,31 (8 -- 62),Likely increasing,1.03 (0.98 -- 1.09),0.01 (-0.02 -- 0.05),61.1 (12.9 -- -34)
Pitangueiras,13 (2 -- 33),Unsure,1.02 (0.94 -- 1.09),0.01 (-0.03 -- 0.04),105.7 (16.8 -- -27.3)
Piumhi,4 (0 -- 9),Unsure,1.01 (0.93 -- 1.09),0 (-0.02 -- 0.02),471.5 (28.8 -- -34.8)
Piúma,5 (3 -- 8),Unsure,1 (0.96 -- 1.04),0 (-0.01 -- 0.01),5047.9 (66.8 -- -62.1)
Placas,1 (0 -- 2),Likely decreasing,0.94 (0.83 -- 1.03),-0.02 (-0.05 -- 0.01),-40.7 (71.2 -- -14.5)
Planaltina,13 (4 -- 25),Unsure,1.01 (0.94 -- 1.07),0 (-0.01 -- 0.02),233.4 (30.3 -- -53.9)
Planalto,6 (0 -- 76),Unsure,1.01 (0.9 -- 1.13),0 (-0.05 -- 0.05),335.5 (14.2 -- -13.7)
Pojuca,3 (1 -- 5),Decreasing,0.95 (0.9 -- 0.99),-0.01 (-0.03 -- 0),-46.4 (-414.6 -- -24.1)
Pombal,1 (0 -- 2),Decreasing,0.89 (0.76 -- 0.98),-0.03 (-0.06 -- 0),-21.9 (1114.7 -- -11.4)
Ponta Grossa,69 (0 -- 384),Likely increasing,1.05 (0.98 -- 1.11),0.02 (-0.03 -- 0.12),35.8 (5.8 -- -20.3)
Ponta Porã,25 (8 -- 42),Increasing,1.08 (1.02 -- 1.13),0.02 (0 -- 0.03),32.4 (20.4 -- 168)
Ponta de Pedras,4 (1 -- 8),Likely decreasing,0.96 (0.87 -- 1.04),-0.01 (-0.03 -- 0.01),-57 (59.4 -- -20.2)
Pontal,5 (2 -- 9),Decreasing,0.94 (0.9 -- 1),-0.02 (-0.05 -- 0),-34.8 (3197.5 -- -13.9)
Pontal do Paraná,4 (0 -- 12),Unsure,0.97 (0.85 -- 1.1),-0.01 (-0.04 -- 0.03),-94.6 (25.2 -- -16.4)
Pontalina,13 (0 -- 49),Likely increasing,1.12 (1 -- 1.25),1.6 (-0.22 -- 878.38),0.4 (0 -- -3.2)
Porangatu,93 (0 -- 310),Increasing,1.25 (1.1 -- 1.44),0.07 (0.02 -- 0.11),10.6 (6.2 -- 28)
Porciúncula,2 (0 -- 5),Decreasing,0.91 (0.82 -- 1),-0.03 (-0.07 -- 0),-26.6 (401.1 -- -9.4)
Porteiras,1 (0 -- 2),Decreasing,0.84 (0.74 -- 0.94),-0.04 (-0.08 -- 0),-19.2 (2328.6 -- -8.2)
Porteirinha,9 (0 -- 25),Unsure,1.03 (0.93 -- 1.14),0.01 (-0.02 -- 0.04),76.1 (17.7 -- -35.3)
Porteirão,923 (0 -- 4083),Increasing,1.54 (1.26 -- 1.75),0.14 (0.06 -- 0.19),5 (3.7 -- 11)
Portel,7 (0 -- 27),Unsure,0.98 (0.81 -- 1.12),-0.01 (-0.07 -- 0.04),-127 (17.3 -- -10.5)
Porto Alegre,1258 (500 -- 2448),Increasing,1.12 (1.06 -- 1.18),0.03 (0.02 -- 0.05),21.7 (14.3 -- 40.7)
Porto Belo,5 (0 -- 11),Likely decreasing,0.96 (0.88 -- 1.05),-0.01 (-0.05 -- 0.02),-57.7 (36.3 -- -13.1)
Porto Feliz,5 (0 -- 10),Likely decreasing,0.96 (0.9 -- 1.03),-0.01 (-0.06 -- 0.01),-47.5 (61.6 -- -12.4)
Porto Ferreira,7 (0 -- 14),Decreasing,0.91 (0.84 -- 0.99),-0.02 (-0.06 -- 0),-33.5 (161.8 -- -10.7)
Porto Franco,3 (1 -- 5),Decreasing,0.94 (0.86 -- 0.99),-0.02 (-0.04 -- 0),-39.7 (-668.9 -- -18.1)
Porto Grande,3 (0 -- 6),Likely decreasing,0.97 (0.9 -- 1.04),-0.01 (-0.07 -- 0.02),-48.6 (38.9 -- -9.8)
Porto Nacional,28 (0 -- 77),Unsure,0.99 (0.89 -- 1.09),0 (-0.05 -- 0.05),-303.6 (15.3 -- -14.6)
Porto Real,4 (0 -- 10),Unsure,0.99 (0.88 -- 1.11),0 (-0.03 -- 0.03),-318.6 (22.3 -- -21.7)
Porto Seguro,14 (7 -- 24),Decreasing,0.94 (0.9 -- 0.99),-0.02 (-0.03 -- 0),-44.7 (-566.3 -- -26.3)
Porto Velho,247 (0 -- 5929),Unsure,0.96 (0.65 -- 1.26),-0.01 (-0.15 -- 0.09),-63.7 (7.4 -- -4.8)
Porto da Folha,5 (0 -- 20),Unsure,0.92 (0.73 -- 1.11),-0.02 (-0.08 -- 0.04),-45.1 (16.7 -- -8.5)
Porto de Moz,1 (0 -- 4),Likely decreasing,0.9 (0.81 -- 1),-0.03 (-0.05 -- 0),-23.8 (301.4 -- -13.1)
Portão,10 (1 -- 27),Likely increasing,1.05 (0.96 -- 1.16),0.01 (-0.01 -- 0.04),46.5 (15.6 -- -63.2)
Potim,6 (1 -- 12),Likely increasing,1.04 (0.95 -- 1.12),0.01 (-0.01 -- 0.03),60.3 (21.2 -- -52)
Potiraguá,2 (0 -- 6),Unsure,0.98 (0.82 -- 1.09),0 (-0.05 -- 0.02),-139.6 (29.8 -- -13.8)
Pouso Alegre,29 (2 -- 67),Unsure,1.01 (0.92 -- 1.1),0 (-0.02 -- 0.03),245.3 (24.8 -- -33.7)
Poá,11 (4 -- 18),Likely decreasing,0.97 (0.93 -- 1.02),-0.01 (-0.04 -- 0.01),-75.9 (75.1 -- -19.7)
Poços de Caldas,17 (0 -- 49),Likely increasing,1.07 (0.96 -- 1.16),0.02 (-0.05 -- 0.15),31.8 (4.7 -- -14.1)
Poção de Pedras,4 (0 -- 8),Decreasing,0.92 (0.81 -- 1),-0.02 (-0.05 -- 0),-31.2 (204.3 -- -13.7)
Poções,5 (0 -- 14),Unsure,0.97 (0.86 -- 1.06),-0.01 (-0.07 -- 0.03),-55.6 (21.1 -- -10.2)
Prado,2 (0 -- 4),Decreasing,0.94 (0.9 -- 0.99),-0.02 (-0.05 -- 0),-37.6 (-267 -- -13.3)
Pradópolis,7 (0 -- 14),Unsure,0.99 (0.9 -- 1.08),0 (-0.04 -- 0.03),-226.4 (22.7 -- -17.6)
Praia Grande,31 (9 -- 56),Likely decreasing,0.97 (0.91 -- 1.03),-0.01 (-0.03 -- 0.01),-78.8 (85.3 -- -27.6)
Prainha,3 (0 -- 7),Unsure,0.97 (0.88 -- 1.06),-0.01 (-0.06 -- 0.02),-80.8 (35.1 -- -12.5)
Prata,12 (1 -- 31),Increasing,1.1 (1.02 -- 1.17),0.02 (-0.02 -- 0.13),28.3 (5.4 -- -28.9)
Presidente Dutra,4 (0 -- 18),Unsure,0.96 (0.78 -- 1.11),-0.01 (-0.07 -- 0.03),-70 (25.3 -- -10.7)
Presidente Epitácio,10 (2 -- 20),Likely increasing,1.04 (0.97 -- 1.1),0.01 (-0.01 -- 0.03),72.5 (26.2 -- -79.4)
Presidente Figueiredo,6 (2 -- 9),Unsure,1.01 (0.97 -- 1.06),0 (-0.01 -- 0.02),300.4 (31.3 -- -55.6)
Presidente Getúlio,3 (0 -- 7),Likely decreasing,0.95 (0.81 -- 1.05),-0.02 (-0.08 -- 0.02),-37 (38.4 -- -8.2)
Presidente Kennedy,3 (1 -- 6),Unsure,0.98 (0.9 -- 1.05),-0.01 (-0.03 -- 0.01),-111.6 (51.2 -- -23.9)
Presidente Médici,2 (0 -- 7),Likely decreasing,0.92 (0.79 -- 1.05),-0.02 (-0.1 -- 0.02),-27.7 (39 -- -7.1)
Presidente Prudente,116 (0 -- 2585),Unsure,1.01 (0.72 -- 1.32),0 (-0.11 -- 0.13),280.5 (5.5 -- -6.3)
Presidente Tancredo Neves,1 (0 -- 2),Decreasing,0.86 (0.76 -- 0.96),-0.03 (-0.07 -- -0.01),-22.9 (-112.5 -- -9.5)
Presidente Venceslau,2 (0 -- 4),Likely decreasing,0.94 (0.85 -- 1.02),-0.01 (-0.06 -- 0.01),-57.4 (83.2 -- -12.1)
Promissão,6 (0 -- 14),Likely decreasing,0.93 (0.83 -- 1.02),-0.02 (-0.05 -- 0.01),-35.6 (135.6 -- -14)
Propriá,1 (0 -- 4),Likely decreasing,0.82 (0.66 -- 1.03),-0.02 (-0.06 -- 0.01),-27.9 (77.9 -- -10.8)
Pão de Açúcar,5 (0 -- 14),Unsure,0.98 (0.86 -- 1.13),-0.01 (-0.04 -- 0.03),-133.7 (20 -- -18.2)
Quatro Barras,3 (0 -- 5),Likely decreasing,0.95 (0.87 -- 1.04),-0.01 (-0.03 -- 0.01),-85.3 (79.9 -- -21.5)
Quebrangulo,6 (0 -- 42),Unsure,1.05 (0.74 -- 1.28),0.01 (-0.08 -- 0.08),56.6 (8.2 -- -8.6)
Queimadas,2 (1 -- 4),Decreasing,0.97 (0.94 -- 0.99),-0.01 (-0.02 -- 0),-82.4 (-515.9 -- -41)
Queimados,9 (0 -- 21),Unsure,1.01 (0.9 -- 1.11),0 (-0.03 -- 0.03),283.7 (22.1 -- -25.1)
Queluz,2 (0 -- 4),Likely decreasing,0.94 (0.84 -- 1.03),-0.02 (-0.06 -- 0.01),-41.8 (80.3 -- -12.5)
Quilombo,1 (0 -- 2),Decreasing,0.9 (0.83 -- 0.98),-0.03 (-0.05 -- 0),-25.5 (-151.5 -- -14.4)
Quirinópolis,24 (0 -- 61),Unsure,1.04 (0.87 -- 1.23),0.01 (-0.04 -- 0.06),59.1 (11.3 -- -19.5)
Quissamã,1 (0 -- 3),Likely decreasing,0.94 (0.86 -- 1.02),-0.02 (-0.04 -- 0),-42.7 (202.3 -- -17.2)
Quiterianópolis,5 (1 -- 8),Unsure,1.02 (0.96 -- 1.08),0.01 (-0.01 -- 0.02),131.8 (31.4 -- -75.5)
Quixelô,16 (8 -- 27),Increasing,1.05 (1 -- 1.09),0.01 (0 -- 0.03),49.9 (27.6 -- -29256.2)
Quixeramobim,13 (1 -- 24),Likely decreasing,0.98 (0.9 -- 1.05),-0.01 (-0.04 -- 0.01),-113.3 (49.8 -- -18.6)
Quixeré,2 (1 -- 5),Decreasing,0.92 (0.85 -- 0.98),-0.02 (-0.04 -- 0),-29.5 (-162.7 -- -16.1)
Rancharia,19 (8 -- 33),Likely increasing,1.03 (0.98 -- 1.08),0.01 (-0.01 -- 0.02),95.2 (34.3 -- -107.7)
Recife,87 (29 -- 163),Likely decreasing,0.96 (0.9 -- 1.01),-0.01 (-0.03 -- 0),-57.6 (321.4 -- -25.3)
Redenção,66 (0 -- 1457),Likely increasing,1.09 (0.93 -- 1.24),0.02 (-0.03 -- 0.08),36.5 (9.1 -- -23.8)
Registro,5 (2 -- 8),Decreasing,0.93 (0.89 -- 0.98),-0.02 (-0.03 -- -0.01),-35.8 (-103 -- -21.5)
Reriutaba,10 (0 -- 38),Likely increasing,1.04 (0.92 -- 1.15),0.02 (-0.07 -- 0.23),36.9 (3 -- -9.3)
Resende,18 (0 -- 44),Unsure,1 (0.9 -- 1.1),0 (-0.03 -- 0.03),-1815.1 (27.1 -- -25.7)
Resplendor,7 (0 -- 40),Unsure,1.07 (0.87 -- 1.25),0.02 (-0.05 -- 0.08),45.8 (8.5 -- -15.2)
Retirolândia,6 (0 -- 19),Unsure,1.04 (0.91 -- 1.15),0.01 (-0.04 -- 0.08),61.9 (9 -- -16.5)
Riacho das Almas,1 (0 -- 8),Likely decreasing,0.87 (0.59 -- 1.08),-0.03 (-0.13 -- 0.04),-22.5 (16.4 -- -5.4)
Riachão,11 (2 -- 22),Likely increasing,1.03 (0.95 -- 1.1),0.01 (-0.01 -- 0.03),79.6 (23.9 -- -57.7)
